Kota,Otvorenost,Q,Q_turbine,Q_ukupno,H_carinski_t0,Kisa_mm,H_carinski_t1
76.1,2.2,213.0,120,333.0,46.04649692027989,37.8849611922189,46.89178676504877
76.1,2.3,221.0,360,581.0,45.20512545067687,17.356068007281888,46.48496638937266
76.1,2.4,229.0,360,589.0,41.434918115371566,91.28388581939751,43.02713699198249
76.1,2.5,238.0,0,238.0,43.461265893347296,9.255544586102825,43.994121405025034
76.1,2.6,246.0,0,246.0,41.56040464684354,72.16883912281637,42.36158000333481
76.1,2.7,254.0,120,374.0,41.08756146994539,14.049731486080164,41.92292706255638
76.1,2.8,262.0,120,382.0,44.38900630866929,38.938685466769215,45.3405943838697
76.1,2.9,271.0,120,391.0,46.28456179394104,41.155574654502736,47.26376742589238
76.2,2.0,197.0,360,557.0,45.965774128876824,15.875791511208337,47.189693961588326
76.2,2.1,205.0,360,565.0,44.832151482144724,92.2681434006612,46.3783073890807
76.2,2.2,214.0,360,574.0,41.53152321290679,0.2668168009286265,42.72842381344384
76.2,2.3,222.0,0,222.0,42.50790220719765,89.38085432166307,43.3279256244843
76.2,2.4,230.0,360,590.0,42.7603119978691,88.38293234754855,44.34301039392596
76.2,2.5,239.0,240,479.0,45.19732531760059,31.696365369800162,46.32202744574646
76.2,2.6,247.0,240,487.0,45.412370485793126,70.42842698792755,46.70866752707817
76.2,2.7,255.0,120,375.0,43.11808367644456,25.280891129831552,44.00045724096389
76.2,2.8,263.0,360,623.0,43.29836198139685,75.87735622539384,44.899788072965094
76.2,2.9,272.0,240,512.0,41.244799716018946,56.11197417877434,42.535914279400714
76.3,2.0,198.0,120,318.0,42.59025195130319,30.022545424765834,43.37284213300225
76.3,2.1,206.0,360,566.0,43.48206847447702,40.023475363765456,44.82132904259875
76.3,2.2,215.0,0,215.0,41.64340675511892,68.98887322384036,42.367278914680945
76.3,2.3,223.0,240,463.0,43.49297103415262,90.60974496437831,44.81999334734346
76.3,2.4,232.0,0,232.0,45.6924669674179,13.072651656727462,46.228090907378146
76.3,2.5,240.0,360,600.0,44.1972656084878,57.13639696691571,45.67581119635546
76.3,2.6,248.0,240,488.0,41.43411420271127,25.372919945711747,42.55227254916078
76.3,2.7,257.0,360,617.0,42.05419225356651,80.13722498754592,43.660157820183365
76.3,2.8,265.0,0,265.0,43.60999392587206,7.023730586948107,44.19017218155319
76.3,2.9,274.0,240,514.0,42.98817932401997,68.89557901711699,44.334594973421765
76.4,2.0,199.0,0,199.0,42.97299860750354,17.49460136910298,43.45756034631329
76.4,2.1,208.0,360,568.0,43.91097096478975,59.63854184032292,45.33285846548437
76.4,2.2,216.0,360,576.0,44.214177568742016,83.5692587192692,45.748454603619095
76.4,2.3,225.0,0,225.0,45.38273863651905,75.50806621216796,46.15352090136772
76.4,2.4,233.0,240,473.0,42.875316099043665,75.29428876836373,44.161909920783785
76.4,2.5,242.0,0,242.0,45.430064556723224,51.784531218690525,46.141369348264654
76.4,2.6,250.0,360,610.0,42.86236176011948,89.07455918497213,44.4894933301927
76.4,2.7,259.0,0,259.0,41.30488143917679,58.810519824199794,42.07970685180692
76.4,2.8,267.0,360,627.0,44.048032080526355,91.75179685495706,45.72128926794618
76.4,2.9,276.0,0,276.0,44.23346278692148,54.65224578324176,45.02707177005445
76.5,2.0,200.0,240,440.0,46.139971350920234,50.596556302000295,47.2590242427949
76.5,2.1,209.0,240,449.0,44.99333729334361,22.235301921031446,46.0176951676944
76.5,2.2,217.0,0,217.0,46.04774958871942,54.4786654030205,46.71774758366484
76.5,2.3,226.0,0,226.0,45.99590965633655,14.058483124889698,46.52297692216944
76.5,2.4,234.0,240,474.0,44.32515760642033,86.96902012595454,45.66053368692415
76.5,2.5,243.0,360,603.0,43.90269135935046,67.58918887082935,45.429298114833784
76.5,2.6,251.0,240,491.0,44.0659253193998,99.3635448492942,45.48629616546365
76.5,2.7,260.0,360,620.0,46.38081944222486,9.20974277905231,47.70932508000774
76.5,2.8,268.0,0,268.0,45.252422304608274,24.067274984528687,45.907024737879716
76.5,2.9,277.0,0,277.0,41.584462476358176,87.71586042661393,42.51240925139797
76.6,2.0,201.0,360,561.0,45.2813562372977,39.525409976891765,46.60820787720527
76.6,2.1,210.0,0,210.0,41.93795926894024,46.63029899818976,42.561980464933
76.6,2.2,218.0,360,578.0,43.460428019530944,86.06518873876169,45.008855441152654
76.6,2.3,227.0,120,347.0,42.15752819697094,52.182322494995226,43.089174153617584
76.6,2.4,235.0,240,475.0,44.792706860432766,19.347584941436814,45.85968053353185
76.6,2.5,244.0,120,364.0,45.8252035490617,89.2030115409781,46.94034892855894
76.6,2.6,253.0,360,613.0,42.596990369516746,3.106165642303349,43.88649836541929
76.6,2.7,261.0,240,501.0,41.45105907664503,89.53962676434432,42.85296758370241
76.6,2.8,270.0,360,630.0,42.6417120394123,5.052022667233469,43.97442013008123
76.6,2.9,278.0,240,518.0,44.69799021862707,66.58493646001281,46.043496631133785
76.7,2.0,202.0,240,442.0,42.808180701549475,7.167937967533467,43.757685786752944
76.7,2.1,211.0,240,451.0,42.529616921545916,70.62129859650655,43.751685449265274
76.7,2.2,219.0,240,459.0,42.014393548213455,3.397132133295089,42.984232076746636
76.7,2.3,228.0,360,588.0,43.73634034780938,84.24577277107875,45.298323438893696
76.7,2.4,237.0,240,477.0,42.51771855486453,46.594395092998475,43.697846135236524
76.7,2.5,246.0,240,486.0,45.020556920267154,9.345391266887793,46.070438485334705
76.7,2.6,254.0,120,374.0,41.421423210957116,70.6819445010144,42.48331765562784
76.7,2.7,263.0,0,263.0,44.65218168211224,48.92901575037625,45.395814411780414
76.7,2.8,272.0,0,272.0,42.306580080122735,19.094885887544287,42.94962629033958
76.7,2.9,280.0,120,400.0,43.691035935783816,1.5672373888725777,44.53063821867264
76.8,2.0,203.0,120,323.0,42.573494571171935,41.79982597255372,43.413610541728815
76.8,2.1,212.0,360,572.0,44.97522771805937,8.562923072853557,46.201146077017455
76.8,2.2,220.0,360,580.0,46.199188721384004,9.41696982472372,47.445189934016234
76.8,2.3,229.0,360,589.0,46.04392228708397,26.732954836267687,47.37793743976238
76.8,2.4,238.0,120,358.0,44.2088441832925,63.04582972424243,45.2068608355228
76.8,2.5,247.0,120,367.0,43.544356667913384,52.99106085609492,44.5209042446711
76.8,2.6,255.0,240,495.0,45.5006528019166,6.898730825868061,46.559497725220076
76.8,2.7,264.0,360,624.0,44.75829499445251,96.84312758924698,46.4456675048095
76.8,2.8,273.0,360,633.0,42.00960262819313,88.7168688294591,43.68322010351097
76.8,2.9,281.0,360,641.0,45.515055674871505,25.922548714515827,46.95416253639623
76.9,2.0,204.0,0,204.0,43.35886414167091,12.233857596214126,43.83279957205576
76.9,2.1,213.0,240,453.0,42.039421129841465,94.24028647569902,43.36013227574426
76.9,2.2,222.0,360,582.0,42.54988542718071,46.11417778806999,43.94684213833299
76.9,2.3,230.0,360,590.0,42.471398666365886,31.11669647714358,43.825032118941124
76.9,2.4,239.0,360,599.0,43.855638360319034,49.03580351651874,45.29969824105178
76.9,2.5,248.0,0,248.0,42.28903549872832,77.27441445464122,43.114799823213545
76.9,2.6,257.0,0,257.0,41.67961568070867,16.838529830305447,42.282386466696565
76.9,2.7,266.0,120,386.0,41.68029967837568,76.74958335093072,42.791464678446076
76.9,2.8,274.0,240,514.0,44.20801908426503,74.94467879338654,45.57863113277191
76.9,2.9,283.0,120,403.0,45.041176088671584,53.93482048408798,46.096498703941265
77.0,2.0,204.0,240,444.0,42.76843154861088,86.58422887495817,44.03976846411071
77.0,2.1,213.0,0,213.0,41.19057890397709,13.214337816986054,41.68718625524504
77.0,2.2,222.0,360,582.0,41.69973687815356,59.54790066656731,43.150428480819826
77.0,2.3,231.0,120,351.0,46.03082008185381,44.93430525018216,46.94180730285454
77.0,2.4,240.0,360,600.0,43.71449012774199,42.22921128358317,45.13340697287632
77.0,2.5,249.0,120,369.0,43.49465045288346,25.256107126952543,44.36442488139127
77.0,2.6,257.0,0,257.0,41.2092704807055,37.227965680990806,41.89359901009613
77.0,2.7,266.0,0,266.0,45.007503622742945,10.815075602366575,45.60493059181908
77.0,2.8,275.0,0,275.0,43.904374445126436,25.15989697648252,44.57793069969903
77.0,2.9,284.0,120,404.0,42.111445148475866,27.196510777808257,43.061897858253765
77.1,2.0,205.0,240,445.0,41.605405680995815,72.06678674601395,42.820756161313206
77.1,2.1,214.0,120,334.0,43.108633249975995,4.855042720886315,43.82388675419287
77.1,2.2,223.0,240,463.0,45.60439080307264,65.11923081508607,46.82945105966631
77.1,2.3,232.0,120,352.0,45.75912007560564,22.140990979318985,46.581017372856245
77.1,2.4,241.0,120,361.0,44.315655092176,8.186150591629392,45.10048302787585
77.1,2.5,250.0,0,250.0,45.00145034976578,30.080616108543413,45.64260614753329
77.1,2.6,259.0,360,619.0,41.63335683071579,22.447286942860277,43.012729311820564
77.1,2.7,268.0,360,628.0,44.2346933600732,55.203237583985,45.76383964374247
77.1,2.8,277.0,240,517.0,44.6683113691795,35.73764034479624,45.88834526389202
77.1,2.9,286.0,360,646.0,42.103920636025855,96.59937424083262,43.83615146632252
77.2,2.0,206.0,120,326.0,45.84085103100642,96.35495993908506,46.90543753742943
77.2,2.1,215.0,120,335.0,42.07248205636561,44.37152691202395,42.947884830680366
77.2,2.2,224.0,0,224.0,42.724125479155475,79.50874606602596,43.508827130086246
77.2,2.3,233.0,0,233.0,44.41306265862902,1.3268540860875033,44.90378674164004
77.2,2.4,242.0,360,602.0,44.51092535821902,54.781158472480264,45.98421665877561
77.2,2.5,251.0,240,491.0,44.84661607543052,74.3299172306979,46.166852411019974
77.2,2.6,260.0,360,620.0,41.61606442187513,21.69432254073359,42.99450837870473
77.2,2.7,269.0,360,629.0,45.67205436460706,6.117175516594376,47.006939733340104
77.2,2.8,278.0,360,638.0,43.93065922755793,15.59189359064559,45.32219346858718
77.2,2.9,287.0,360,647.0,43.592269867577876,44.18480871738571,45.11692576911409
77.3,2.0,207.0,120,327.0,46.3960369348243,50.637142075626194,47.279835503126804
77.3,2.1,216.0,240,456.0,45.07208063317561,38.08851221087684,46.17443468201912
77.3,2.2,225.0,120,345.0,41.64903314640656,43.997376704238,42.54377265322351
77.3,2.3,234.0,240,474.0,45.16096541974432,47.02349596092813,46.33655940358803
77.3,2.4,243.0,0,243.0,41.523869136850784,76.94366616010963,42.33789380149123
77.3,2.5,253.0,360,613.0,41.151088093821414,10.52418980776524,42.4702681863858
77.3,2.6,262.0,120,382.0,43.219942423984435,76.8950467159396,44.32335594418153
77.3,2.7,271.0,240,511.0,46.464679950505705,68.86273022949982,47.80471420475703
77.3,2.8,280.0,0,280.0,41.96186164907174,74.16608094763181,42.84185930619561
77.3,2.9,289.0,0,289.0,44.69954388939735,73.44683858753228,45.59541457708081
77.4,2.0,208.0,360,568.0,41.95367836413366,47.05918158017837,43.3252484237877
77.4,2.1,217.0,240,457.0,44.986328362271124,21.140018456090004,46.02297176942882
77.4,2.2,226.0,120,346.0,43.77944517530804,53.6628904301804,44.714930070362094
77.4,2.3,235.0,360,595.0,44.73984440549157,95.79820536090996,46.362620560268546
77.4,2.4,244.0,120,364.0,42.11580246752829,58.85256813933637,43.10954607341897
77.4,2.5,254.0,0,254.0,45.10095582886276,1.104714521277761,45.63454135361454
77.4,2.6,263.0,120,383.0,46.475904827924886,5.971090487639064,47.29770585654211
77.4,2.7,272.0,120,392.0,44.661077753442775,99.28634336035523,45.874889793550864
77.4,2.8,281.0,360,641.0,43.71413998940083,7.194635923944038,45.07833519976327
77.4,2.9,290.0,120,410.0,46.077456937405955,4.604516004489856,46.95004166809058
77.5,2.0,209.0,360,569.0,41.08718513227532,35.30242693586554,42.413811506685455
77.5,2.1,218.0,0,218.0,45.01457935607202,96.93172032693367,45.85647290404642
77.5,2.2,227.0,360,587.0,45.88810584247597,31.86751537328657,47.23849257063579
77.5,2.3,237.0,360,597.0,41.339210209915265,40.988413087527064,42.74691386226537
77.5,2.4,246.0,240,486.0,43.47535293728667,63.40770612085655,44.7414837617701
77.5,2.5,255.0,120,375.0,42.125956996724994,2.411183932639782,42.916851732455555
77.5,2.6,264.0,0,264.0,44.11584991073307,89.7763577519188,45.02495534174074
77.5,2.7,273.0,360,633.0,44.572486272320134,51.94430175544321,46.099013479341906
77.5,2.8,283.0,0,283.0,42.664427506108154,46.681090600405795,43.440735201843104
77.5,2.9,292.0,240,532.0,43.52989918322955,86.07266622066304,44.982523181445536
77.6,2.0,210.0,120,330.0,42.53636716902108,95.30765893580212,43.605097804764284
77.6,2.1,219.0,360,579.0,43.03165140450312,42.34252316468348,44.40727149716185
77.6,2.2,229.0,120,349.0,41.87746976178633,17.24410792932307,42.67352952683696
77.6,2.3,238.0,240,478.0,45.870576939720976,81.57092700020729,47.192693981055136
77.6,2.4,247.0,240,487.0,41.05505725807525,40.326042122248715,42.23094475989758
77.6,2.5,257.0,0,257.0,45.853250525440835,93.55455395117662,46.76288540791221
77.6,2.6,266.0,360,626.0,44.14423383092356,94.98989838309829,45.82836009112262
77.6,2.7,275.0,0,275.0,42.824118142973596,11.482903172136949,43.44296642232881
77.6,2.8,284.0,240,524.0,44.97681419003182,95.65539673328513,46.451102443631626
77.6,2.9,294.0,120,414.0,43.79263683524465,36.82703254451209,44.802444965422694
77.7,2.0,211.0,0,211.0,43.74509761959184,64.62525176571904,44.443181959988046
77.7,2.1,220.0,0,220.0,41.605782556054315,3.4750081734046034,42.07801592208127
77.7,2.2,230.0,120,350.0,43.14233814269975,88.88842740838327,44.22705851899995
77.7,2.3,239.0,0,239.0,42.32585390221205,64.15973293448648,43.08040950061667
77.7,2.4,248.0,120,368.0,41.08632748077954,64.35544669564192,42.11041593422877
77.7,2.5,258.0,360,618.0,42.980547969301625,90.21761599774838,44.62891843329262
77.7,2.6,267.0,120,387.0,41.49402171184082,50.83471749073431,42.503610581803756
77.7,2.7,276.0,360,636.0,42.41256520748852,41.051664036255055,43.90177186363354
77.7,2.8,285.0,120,405.0,41.50884141650702,86.61287522923162,42.699042917423945
77.7,2.9,295.0,240,535.0,41.5551789405602,74.24205118713982,42.96673047864209
77.8,2.0,212.0,240,452.0,42.09456211928354,94.8975664964901,43.41581905193617
77.8,2.1,221.0,360,581.0,46.4991708446752,94.01218933105326,48.08563626866608
77.8,2.2,231.0,360,591.0,41.012012785714866,38.232616456024026,42.39619325153897
77.8,2.3,240.0,240,480.0,44.51269949866223,44.69862901414179,45.6914940147188
77.8,2.4,250.0,360,610.0,41.77684033914606,25.598495379077846,43.15006765399571
77.8,2.5,259.0,120,379.0,46.06345475190927,66.06478891385676,47.117297240898026
77.8,2.6,268.0,120,388.0,41.51498091333496,36.454197008888656,42.46913103470384
77.8,2.7,278.0,240,518.0,46.2528475291943,78.61006466076711,47.64645445450403
77.8,2.8,287.0,0,287.0,44.36009513115913,12.155076073091053,45.00663210211816
77.8,2.9,297.0,120,417.0,41.006974423035196,11.640285116574589,41.92228556350149
77.9,2.0,213.0,360,573.0,45.91703958854244,20.44553814193969,47.1925717411102
77.9,2.1,222.0,0,222.0,43.86941490751805,8.42921884374135,44.36563178289301
77.9,2.2,232.0,0,232.0,42.44468354431766,62.00316076782347,43.17602952072229
77.9,2.3,241.0,120,361.0,45.220035476335966,14.735276601673863,46.03105991607599
77.9,2.4,251.0,120,371.0,46.096660546377784,15.996291746765422,46.93356238003151
77.9,2.5,260.0,0,260.0,43.660299527307366,1.422822372916599,44.207657483465695
77.9,2.6,269.0,0,269.0,42.73554410943711,78.20900146236099,43.60879678195322
77.9,2.7,279.0,240,519.0,45.3391981816421,81.22960554234811,46.74536660381148
77.9,2.8,288.0,360,648.0,44.7498202378365,16.202241636443972,46.16462920438228
77.9,2.9,298.0,240,538.0,45.888138660626495,73.95244342672245,47.30478176766672
76.0,3.0,277.0,120,397.0,44.80882707018656,43.35451231573596,45.809328452782836
76.0,3.1,285.0,240,525.0,42.33940586394745,23.959488296539135,43.5289938171336
76.0,3.2,293.0,240,533.0,46.12412587367461,62.13846080738289,47.4830963835708
76.0,3.3,301.0,240,541.0,41.57659660963295,17.84840743470848,42.77507357270512
76.0,3.4,309.0,240,549.0,42.473685125587664,75.68836076530354,43.920188568648875
76.0,3.5,317.0,360,677.0,43.86107034248137,4.76152275705517,45.29053310017626
76.0,3.6,325.0,360,685.0,44.111581143389955,95.91309329279144,45.92231684989446
76.0,3.7,333.0,0,333.0,41.08420822644798,7.1875253708624465,41.80670832793143
76.0,3.8,341.0,120,461.0,45.293149992015174,57.944841924868975,46.485346026381315
76.0,3.9,349.0,240,589.0,42.988840251339646,90.21942901223785,44.57680130072193
76.1,3.0,279.0,0,279.0,43.23530197551176,1.1904468847850347,43.821313763050895
76.1,3.1,287.0,0,287.0,45.4515324944032,49.851446098905704,46.248854945465496
76.1,3.2,295.0,0,295.0,43.08605865450149,35.00069643106799,43.8406447735591
76.1,3.3,303.0,360,663.0,41.25973682072115,58.033219025790906,42.87311969682432
76.1,3.4,311.0,240,551.0,41.970418737586925,22.545738673765868,43.20851835894866
76.1,3.5,319.0,240,559.0,46.257467448135,6.4899217231724755,47.448010468361026
76.1,3.6,327.0,120,447.0,41.38722949321383,62.59330368487069,42.56885270795331
76.1,3.7,335.0,240,575.0,42.95212160532409,41.684923949340245,44.31677796778811
76.1,3.8,343.0,240,583.0,43.76748541878239,62.24855387062297,45.23106296759821
76.1,3.9,351.0,0,351.0,43.71304455036208,21.053914683784292,44.52851020909722
76.2,3.0,280.0,120,400.0,41.02177968656679,33.874126295348184,41.99060952508152
76.2,3.1,288.0,240,528.0,43.756395023016196,56.168138936461034,45.081067578762045
76.2,3.2,296.0,360,656.0,43.11074851887575,59.31127783247273,44.71466029687231
76.2,3.3,304.0,240,544.0,46.346436345110064,37.23148077742652,47.628695601553105
76.2,3.4,312.0,0,312.0,41.87537496196607,28.005320561655644,42.63739624421269
76.2,3.5,321.0,360,681.0,42.947848082177224,27.370062948859587,44.476078333972666
76.2,3.6,329.0,0,329.0,43.30714816799401,17.46993514208984,44.06244457522904
76.2,3.7,337.0,240,577.0,43.14881445405522,32.540496232958716,44.481059772320386
76.2,3.8,345.0,360,705.0,44.66206955208524,19.944033701321995,46.21059568689053
76.2,3.9,353.0,120,473.0,42.18532071651273,63.38154062299448,43.42426354567137
76.3,3.0,282.0,120,402.0,42.215893540476955,56.906699824208964,43.28102033977379
76.3,3.1,290.0,360,650.0,45.010660216754694,38.258882367092006,46.51786241288973
76.3,3.2,298.0,360,658.0,43.75159785272999,32.583001993739444,45.25276319403827
76.3,3.3,306.0,0,306.0,43.283356218315205,23.761420019464254,44.01590189839307
76.3,3.4,314.0,360,674.0,41.93061678422489,53.545830895934124,43.548966774475296
76.3,3.5,323.0,0,323.0,42.031399726016915,91.89027643456883,43.071877498421856
76.3,3.6,331.0,240,571.0,41.05803400248745,68.57030513889372,42.52189855637636
76.3,3.7,339.0,0,339.0,41.5028444787394,74.44147140355673,42.50686036435362
76.3,3.8,347.0,360,707.0,44.062612820796325,83.43778636564078,45.86928063292556
76.3,3.9,355.0,360,715.0,45.905302215046255,35.163497333784875,47.53553953771473
76.4,3.0,284.0,240,524.0,42.57940620821807,6.287578211448763,43.69622318773053
76.4,3.1,292.0,360,652.0,42.80260974242871,62.25588033216442,44.4099665970907
76.4,3.2,300.0,360,660.0,41.63583085836332,18.867229122803263,43.08629977485453
76.4,3.3,308.0,120,428.0,43.13747020083907,56.904364999566624,44.256754327504
76.4,3.4,316.0,120,436.0,41.20471937513131,73.95102331570648,42.40885680172747
76.4,3.5,325.0,240,565.0,46.04680382944045,78.36383021478366,47.53734248363292
76.4,3.6,333.0,0,333.0,44.702112414684905,30.183912024751546,45.51659806278391
76.4,3.7,341.0,120,461.0,46.449118451662706,51.24332325693152,47.6145084113571
76.4,3.8,349.0,0,349.0,45.855527394731716,62.09650962771923,46.83099676657593
76.4,3.9,357.0,360,717.0,43.60144826533984,81.94807217006219,45.42299055402009
76.5,3.0,285.0,120,405.0,43.85826767132707,76.13886651049474,45.00657313736905
76.5,3.1,293.0,240,533.0,42.048168255844566,98.79753209773703,43.55377505090218
76.5,3.2,301.0,240,541.0,43.54121638561756,0.8084676530010881,44.6715335895629
76.5,3.3,310.0,240,550.0,45.96665330421047,43.7489440863133,47.28748241388906
76.5,3.4,318.0,120,438.0,41.279693829997015,25.604448637612787,42.294611624547464
76.5,3.5,326.0,0,326.0,45.749562416490704,11.98933871448734,46.47668643801532
76.5,3.6,334.0,360,694.0,42.87521290903435,91.15153281671846,44.68565237363456
76.5,3.7,342.0,0,342.0,45.9473202080297,99.79620660956863,47.05900503446797
76.5,3.8,351.0,0,351.0,46.17483948487816,18.059620790472366,46.978327968040055
76.5,3.9,359.0,360,719.0,44.68975687851048,3.8433392801363597,46.20304690229769
76.6,3.0,287.0,360,647.0,44.65433082625973,27.505444768050037,46.1122692719986
76.6,3.1,295.0,120,415.0,43.49014885739807,83.48619180663957,44.68867695795796
76.6,3.2,303.0,120,423.0,45.59547123499039,29.389008319931676,46.59427726827012
76.6,3.3,312.0,120,432.0,46.28887017138306,5.690148049762156,47.21163076358211
76.6,3.4,320.0,120,440.0,45.262949901865156,5.24921839530299,46.20061344211303
76.6,3.5,328.0,120,448.0,44.4206520356619,42.74228023694364,45.524954489943006
76.6,3.6,336.0,360,696.0,44.33736092701735,93.18257230616197,46.160091216242
76.6,3.7,344.0,0,344.0,45.672084458710145,28.592044163963195,46.503119302032665
76.6,3.8,353.0,120,473.0,43.97662071174214,42.715768070104374,45.13290045068923
76.6,3.9,361.0,120,481.0,45.42122937436852,10.193380538260854,46.4640862298549
76.7,3.0,289.0,0,289.0,43.79886890345835,49.35727932689811,44.598381354099274
76.7,3.1,297.0,120,417.0,41.343443512356586,69.6547064285704,42.49081233807087
76.7,3.2,305.0,0,305.0,43.11170854897286,27.115036117721957,43.85558536011041
76.7,3.3,314.0,0,314.0,43.444425267193246,29.671130852868476,44.21727645727139
76.7,3.4,322.0,360,682.0,41.77889484742639,84.19750254062713,43.53651819092224
76.7,3.5,330.0,240,570.0,41.56372981054067,1.0363722347177085,42.75537529947954
76.7,3.6,338.0,360,698.0,43.945057223113245,63.6470708550097,45.65381217319995
76.7,3.7,346.0,240,586.0,41.46829000105845,39.3884634941617,42.846677188368425
76.7,3.8,355.0,240,595.0,42.666198423395464,29.8380513561469,44.02513396215339
76.7,3.9,363.0,240,603.0,45.09528336779692,65.75938322438772,46.61457090069447
76.8,3.0,290.0,120,410.0,46.3043769876239,83.46685217897051,47.49241106300644
76.8,3.1,298.0,360,658.0,44.94828819303561,55.83921163286737,46.542478372900405
76.8,3.2,307.0,240,547.0,46.45944051649079,3.109462194305601,47.611461698601346
76.8,3.3,315.0,0,315.0,44.84085884203672,46.140119082557604,45.68166931836695
76.8,3.4,323.0,120,443.0,42.6158695885988,46.27599408939731,43.72389023162305
76.8,3.5,332.0,360,692.0,44.69628897277949,54.379849480460784,46.355475037368
76.8,3.6,340.0,240,580.0,44.86186220858297,67.09589010435522,46.338579102333725
76.8,3.7,348.0,0,348.0,43.044498415390535,1.9318403534340445,43.77722577680427
76.8,3.8,356.0,360,716.0,41.09742617835164,50.20126243997505,42.78989789477821
76.8,3.9,365.0,360,725.0,44.86759881626518,58.830776938059074,46.61333859068408
76.9,3.0,292.0,120,412.0,41.11935052401548,34.3353386416052,42.11502521191524
76.9,3.1,300.0,360,660.0,44.47153442933039,66.83652265904331,46.113880519966564
76.9,3.2,309.0,120,429.0,41.89989068808406,22.81777171291711,42.88491177493572
76.9,3.3,317.0,240,557.0,44.11081940261424,31.73723330674516,45.39818500250789
76.9,3.4,325.0,120,445.0,43.7715216395933,96.2755347424326,45.083707111896366
76.9,3.5,334.0,0,334.0,41.074325032684,34.807037086114015,41.90938651436179
76.9,3.6,342.0,120,462.0,42.99576199347307,34.6500887365745,44.096862348419364
76.9,3.7,350.0,0,350.0,44.306001420679664,59.568063582311524,45.273440341675574
76.9,3.8,358.0,120,478.0,45.66733603544329,97.09753298600602,47.05155950072064
76.9,3.9,367.0,360,727.0,45.887531626100845,98.30804459530003,47.79534713781538
77.0,3.0,293.0,240,533.0,43.66117483518273,57.965796367631604,45.003454687319916
77.0,3.1,301.0,0,301.0,45.006323680146906,0.10870198049325319,45.63384182140221
77.0,3.2,310.0,120,430.0,42.74050017093402,90.06565507683997,43.996596124574715
77.0,3.3,318.0,120,438.0,42.882025231672614,57.02379645770481,44.02262041750343
77.0,3.4,327.0,120,447.0,42.06954935550272,36.599640828993586,43.1471979188187
77.0,3.5,335.0,360,695.0,44.09071460496281,82.91951410159383,45.87030932803585
77.0,3.6,343.0,360,703.0,42.730102830100506,39.983245935020506,44.35461914717392
77.0,3.7,352.0,0,352.0,41.46403993041178,3.404450620026467,42.21099106622522
77.0,3.8,360.0,0,360.0,44.767533476647486,82.10722230570188,45.84596236587029
77.0,3.9,369.0,360,729.0,44.89264264182969,54.58594010197623,46.62973640223759
77.1,3.0,295.0,0,295.0,42.97995830328482,33.81435382241962,43.72979905190783
77.1,3.1,303.0,240,543.0,41.42197869700813,25.08923763538512,42.65358564754967
77.1,3.2,312.0,240,552.0,43.344637445718845,59.37974594154256,44.732156429485016
77.1,3.3,320.0,360,680.0,43.432845019276186,20.804954822510012,44.932731505232894
77.1,3.4,329.0,0,329.0,44.67768986693841,32.38508865570032,45.49264688822788
77.1,3.5,337.0,120,457.0,42.73479015192276,63.653030941398356,43.94148560902169
77.1,3.6,345.0,240,585.0,44.75429603879718,88.1544450405932,46.325663818959555
77.1,3.7,354.0,360,714.0,45.793186979665634,53.28903283915988,47.49384311102227
77.1,3.8,362.0,0,362.0,42.3061732329921,75.91063982990926,43.363982458978406
77.1,3.9,371.0,360,731.0,46.38405755865945,76.30606037630419,48.21219846683133
77.2,3.0,296.0,120,416.0,43.125024754252436,66.43539526593868,44.25743300198286
77.2,3.1,305.0,240,545.0,42.46992276830884,24.583833768051765,43.70367477004771
77.2,3.2,313.0,360,673.0,43.3183115038066,86.6788598150242,45.06711027640002
77.2,3.3,322.0,360,682.0,41.51918611747123,43.62756556395665,43.11452971306039
77.2,3.4,330.0,360,690.0,41.69138248581664,4.421074393570057,43.14656678339092
77.2,3.5,339.0,120,459.0,43.279387258325826,24.461267006952514,44.33348232635363
77.2,3.6,347.0,360,707.0,45.19344487066505,76.55483540993157,46.97258087897144
77.2,3.7,356.0,120,476.0,45.9517173176597,6.913333581748937,46.971037318653366
77.2,3.8,364.0,120,484.0,44.65649894893949,14.73644021549112,45.72377804313479
77.2,3.9,373.0,120,493.0,41.578707553809934,69.42268160417045,42.883481613559944
77.3,3.0,298.0,240,538.0,44.69610869199294,89.26007897275406,46.17398234121729
77.3,3.1,307.0,240,547.0,44.49485356386634,63.373200505763684,45.88792969922273
77.3,3.2,315.0,360,675.0,45.431701550613326,22.22910538295546,46.926867972145146
77.3,3.3,324.0,360,684.0,45.538867666586995,5.341376324954861,46.98523317188681
77.3,3.4,332.0,240,572.0,45.775116916784384,61.51265825503117,47.21283421647118
77.3,3.5,341.0,0,341.0,43.27772333018504,4.739857793116398,44.007099428024176
77.3,3.6,349.0,240,589.0,44.83825417443679,61.2722051941757,46.310426328546825
77.3,3.7,358.0,120,478.0,42.47537697407271,22.557994416109505,43.56144228507048
77.3,3.8,366.0,240,606.0,46.496349539909275,90.46560624088296,48.12071196487281
77.3,3.9,375.0,120,495.0,41.96433832757273,47.50926684873619,43.18562539496768
77.4,3.0,299.0,360,659.0,41.0556293741346,22.393843330969567,42.51812141412514
77.4,3.1,308.0,0,308.0,41.81844792984997,85.31453165585916,42.80137272314007
77.4,3.2,316.0,360,676.0,45.267297592492696,25.40353984475083,46.77724508520503
